v_mean_recovered,v_sd_recovered,a_recovered,z_recovered,ndt_recovered,value_recovered,v_mean,v_sd,a,z,ndt
0.5108369320085718,2.4129947989681177,336.9178934610841,42.075253692116014,346.17410732121357,1.0,0.0,0,10,-90.0,0
0.24597793588914874,1.1959280226160074,965.1098043029333,58.9045201991928,440.29854711846735,0.0,0.0,0,10,-90.0,100
0.28582636448185955,0.8262105567619218,688.9206415692424,46.36418521252102,236.49617882692854,0.0,0.0,0,10,-90.0,200
0.015087913758034865,0.2570117506051335,731.3881199972977,7.138617544731732,365.9688078319539,0.0,0.0,0,10,-90.0,300
0.29326657245491017,1.3280729944932246,938.3606134295904,-12.016601748055217,86.06232315475512,0.0,0.0,0,10,-90.0,400
0.9879154387334012,0.002915156529507801,844.1073163279982,-78.30264310821295,145.59163701453076,1.0,0.0,0,10,-70.0,0
0.19595918226914355,0.882334475009579,671.6768135344743,-74.00350817755647,213.2573240937978,0.0,0.0,0,10,-70.0,100
0.01379687486589637,3.1941999437695054,639.5595471314712,43.58391741332965,343.43459925668685,0.0,0.0,0,10,-70.0,200
0.3907049072116975,0.7399965918499603,873.0844280468916,43.86865530904982,327.62779431017486,0.0,0.0,0,10,-70.0,300
0.27516776291468914,1.9478227812756155,901.8781110969622,69.64283095413069,298.22070135399485,0.0,0.0,0,10,-70.0,400
0.8268262944420545,0.47242822432784504,439.3625498464509,-81.87987197977728,468.6549638115682,1.0,0.0,0,10,-50.0,0
0.21590298769888572,2.416845548377628,756.5829169039635,-72.07529268785609,474.8493347429534,0.0,0.0,0,10,-50.0,100
0.19957406004939482,0.35344167049538067,858.0769113655294,-17.086644373920855,222.97079448299496,0.0,0.0,0,10,-50.0,200
0.14209679798456498,3.3587757604873305,797.9743283123375,-19.955076196595456,175.31646598405297,0.0,0.0,0,10,-50.0,300
0.24001378574048837,2.544490131431939,699.5954370654737,-55.633258676581896,325.36457546118254,0.0,0.0,0,10,-50.0,400
0.810806338542793,3.043322496384096,420.50992434928116,72.33041985594106,477.81205563706607,1.0,0.0,0,10,-30.0,0
0.26370843581122017,1.174288800149041,758.6689201059255,-16.22321059380392,54.985984005879516,0.0,0.0,0,10,-30.0,100
0.07929178975335971,2.8342921937449232,702.1755767948907,-17.7272195198298,175.68601109345295,0.0,0.0,0,10,-30.0,200
0.12470739822967519,2.224141373986042,851.8463324688233,19.66241413767954,88.83553382576659,0.0,0.0,0,10,-30.0,300
0.04159637197264715,0.5042146629224158,737.4772329248462,-36.89749864901583,139.03555933459194,0.0,0.0,0,10,-30.0,400
0.0806908824405248,2.0873099814711784,660.676720685788,72.46655963575344,19.948243701574654,0.0,0.0,0,10,-10.0,0
0.10488337296667039,0.5873409479000644,910.7212230758473,-75.71579366138869,72.18196565909179,0.0,0.0,0,10,-10.0,100
0.09110019815683257,0.8382702845937537,651.9251790961433,-17.6007550503219,235.0148409976584,0.0,0.0,0,10,-10.0,200
0.06782553270385627,0.1294661306046372,337.6919234694652,-43.67733159338115,204.08096967516568,0.0,0.0,0,10,-10.0,300
0.1499486053186614,2.0457423268362653,679.6804203905722,19.813435244934695,253.61831534819856,0.0,0.0,0,10,-10.0,400
0.07623631411465392,2.3378369762030453,830.202186654205,45.14050601357424,419.7341948083863,0.0,0.0,0,10,10.0,0
0.19916532867723025,1.4374801725175574,641.2797188442703,82.91213781111823,22.199420125757655,0.0,0.0,0,10,10.0,100
0.2519593276121169,1.2774508100346456,881.1980793881814,8.638931098449795,166.12084426662437,0.0,0.0,0,10,10.0,200
0.03280455542247718,2.9736589739159047,693.3208062097522,-22.061571041615245,29.489340081177716,0.0,0.0,0,10,10.0,300
0.01636680642049404,2.1619515670299876,589.8349002704889,13.356800229974773,335.0171589625392,0.0,0.0,0,10,10.0,400
0.7760159584101008,4.132547694092846,600.3808091331234,5.596289888927752,226.10762157098245,0.0,0.0,0,10,30.0,0
0.32942300965442434,1.6922518557111974,999.6422650647264,-5.413337582707259,67.07824588146411,0.0,0.0,0,10,30.0,100
0.060916015517744504,1.764894753384868,999.0855348620227,-44.451343563050656,21.327019350821644,0.0,0.0,0,10,30.0,200
0.17134434989033925,1.6027234271808177,566.6095360761196,18.793213690844574,381.32081731060197,0.0,0.0,0,10,30.0,300
0.09577650140442229,3.6411504326304778,874.028948519607,-62.1332267582755,162.6626343146928,0.0,0.0,0,10,30.0,400
0.7677780054423177,3.270000619163934,688.8197769075816,-59.12252015298769,101.59910487386082,0.0,0.0,0,10,50.0,0
0.4601342362274598,0.3159791894293482,991.522526909428,9.210271880042685,338.56682559787674,0.0,0.0,0,10,50.0,100
0.06184490035926937,1.82540681619445,344.43661014526083,-17.135304428894038,457.43851673370364,0.0,0.0,0,10,50.0,200
0.15546614753654536,0.63589239959127,601.7414800579774,0.4149687742150432,261.73562947977416,0.0,0.0,0,10,50.0,300
0.19282753868912694,2.738378865878266,730.297390838126,27.251224487579297,444.72057013950746,0.0,0.0,0,10,50.0,400
0.6309351866407462,1.2765093175702558,360.32664037386763,-22.6949411031003,428.5917227817965,0.0,0.0,0,10,70.0,0
0.35344333806338907,0.9541253236254263,756.4753413493482,19.95708217083886,370.988300872461,0.0,0.0,0,10,70.0,100
0.37450889425863654,1.5959184739168428,870.8459599985295,67.61574459425239,352.0971044826993,0.0,0.0,0,10,70.0,200
0.266606148493882,3.693248948227161,990.6947654156863,24.777687162346353,256.7735432069008,0.0,0.0,0,10,70.0,300
0.19357010096607247,2.816122656615664,793.8554659006764,16.01899699184776,268.0865525510662,0.0,0.0,0,10,70.0,400
0.9813999043230687,0.001117907692150144,901.443511701246,76.7554857098885,81.22604587108017,1.0,0.0,0,20,-90.0,0
0.008169082462812005,4.934653193185082,638.835433948696,55.923327257822095,182.73831498944475,0.0,0.0,0,20,-90.0,100
0.14804720692628914,3.3472133180765833,730.2325249755291,-36.383346058495256,320.0305654484652,0.0,0.0,0,20,-90.0,200
0.1947293246761349,2.426094158067735,576.3201287947225,-66.27888076861849,439.0507464141044,0.0,0.0,0,20,-90.0,300
0.16312708520906039,3.486449784527114,592.5577875828152,59.58628274530586,310.0903979329364,0.0,0.0,0,20,-90.0,400
0.2980361996321955,3.9542070186113754,312.77585905700477,7.7900331924271615,60.13821248860495,1.0,0.0,0,20,-70.0,0
0.2080455586587726,4.304592800532191,935.3820896218252,36.22966436437537,403.0636133612493,0.0,0.0,0,20,-70.0,100
0.2047450700708322,4.0964521918937065,817.9419680246327,45.72566247854122,272.44565217014934,0.0,0.0,0,20,-70.0,200
0.2065440929111031,1.6017994533605893,892.2761523476679,3.891910305953288,375.39053302460377,0.0,0.0,0,20,-70.0,300
0.03688099923031429,1.6101297204656018,789.8830287484346,-5.543352992887442,307.26895437117554,0.0,0.0,0,20,-70.0,400
0.7747999298390054,1.616766025065447,757.9801521566858,79.4733430252037,22.965670842879348,1.0,0.0,0,20,-50.0,0
0.0094308863354996,3.587479431553255,927.2575279090886,32.845186657134576,285.73562665622035,0.0,0.0,0,20,-50.0,100
0.02447470565329174,1.111670604083626,387.3236658399168,15.037667736837292,258.7656490841727,0.0,0.0,0,20,-50.0,200
0.31647551967121434,0.09162248782684301,700.5768377810007,5.823076340383753,296.78569462877135,0.0,0.0,0,20,-50.0,300
0.14264062285617063,1.361987118822743,809.9670739789916,20.72395240665571,455.04516731611534,0.0,0.0,0,20,-50.0,400
0.9719758190967779,1.9502900752793413,533.6484456923164,-52.26686476557535,450.882073426542,1.0,0.0,0,20,-30.0,0
0.0268156241447029,2.187187079380693,600.0839163850445,-38.11364800268354,173.99843325260414,0.0,0.0,0,20,-30.0,100
0.29849535012062123,3.4046638558487397,916.9845467121522,-18.95299418764455,361.45076180785463,0.0,0.0,0,20,-30.0,200
0.19231380861105674,2.4351407956118836,727.9661985764488,22.068052927649692,449.92215637189906,0.0,0.0,0,20,-30.0,300
0.09071901555985318,2.826734206394377,638.26482783726,82.97110981737787,66.16129869331806,0.0,0.0,0,20,-30.0,400
0.16536247557546174,3.3271796999251997,945.7489541390809,-50.61093047454686,329.91431063845766,0.0,0.0,0,20,-10.0,0
0.09881242724367512,1.6041518021352061,386.81680597970467,-8.743231783157361,29.405885519948725,0.0,0.0,0,20,-10.0,100
0.3430761231544095,2.442578761992788,885.0174508281491,57.24395703571417,490.36294693369894,0.0,0.0,0,20,-10.0,200
0.4565494511706053,1.0385676756480642,925.4409131769264,-81.09840849952413,386.1404077107894,0.0,0.0,0,20,-10.0,300
0.0037650711693205663,0.4990166037536965,526.8852173898831,-73.1880786004943,389.67938891065296,0.0,0.0,0,20,-10.0,400
0.14630560041948149,1.5781400812914834,883.4140812357107,-55.24572583100128,105.58111462896773,0.0,0.0,0,20,10.0,0
0.26127485564743885,1.284628890612172,840.0918786938449,-62.54458970632376,439.5506013697137,0.0,0.0,0,20,10.0,100
0.3391837835706683,0.3051212832486301,951.7383626520163,0.9969140226961204,64.88770460312304,0.0,0.0,0,20,10.0,200
0.06715713875467288,1.5200493135870063,883.4170273570246,-48.30370856189595,489.781721213617,0.0,0.0,0,20,10.0,300
0.03660848079781076,0.23564330923734067,437.01018056380815,-85.34204534529034,103.53538528595408,0.0,0.0,0,20,10.0,400
0.586641941063158,0.5964030581709512,294.72510537597486,-2.79910266387857,499.20823363520776,0.0,0.0,0,20,30.0,0
0.4476049560321076,1.151254427057782,950.3979441061348,-78.21690786224171,296.4818683480947,0.0,0.0,0,20,30.0,100
0.3501430104666902,0.5473323270697255,823.7900729078633,7.989578535266972,96.4704074092252,0.0,0.0,0,20,30.0,200
0.12392171424745069,0.8642499786359643,708.5557024874811,37.61367662175071,451.0029639472508,0.0,0.0,0,20,30.0,300
0.06616726213761015,4.254535729408292,705.2137286577639,36.4112379544362,183.95672533058524,0.0,0.0,0,20,30.0,400
0.9179430316052816,2.204865814708268,616.16407062586,48.55072428745409,326.324008089597,0.0,0.0,0,20,50.0,0
0.1960165267124479,0.3985007949797925,876.1301683251437,-22.203795639866286,287.1240913068739,0.0,0.0,0,20,50.0,100
0.028040283632198404,0.5481394587776838,360.1736781012705,-22.96565743604732,368.77930326042457,0.0,0.0,0,20,50.0,200
0.17971679681378006,3.036149893001384,905.9339600458413,46.697194067313305,416.07506277285415,0.0,0.0,0,20,50.0,300
0.38633817032200624,0.6743382760951155,838.7400052101128,-14.260142119071356,172.71409694751205,0.0,0.0,0,20,50.0,400
0.5250015945850562,4.35392345660141,484.27678649623414,-83.45112238146447,69.29424396546725,0.0,0.0,0,20,70.0,0
0.06997911756341713,2.841378944678552,758.3033831908311,-5.697283953797987,81.95553365384234,0.0,0.0,0,20,70.0,100
0.19141773718459076,1.2637116407390985,838.5930621351351,-45.42771276796226,114.3768662840184,0.0,0.0,0,20,70.0,200
0.2695633117856587,0.27457140710884875,582.823748574542,-47.730260248339405,287.5238515409661,0.0,0.0,0,20,70.0,300
0.12116777870296885,4.622857210164036,816.366854259237,73.32055349813253,413.36458939261644,0.0,0.0,0,20,70.0,400
0.8196132994378454,2.9874993529552984,458.95796083360824,23.154048063407004,431.4056254886166,1.0,0.0,0,30,-90.0,0
0.18866753564889938,2.63479545083531,911.589068616835,-61.59488508052762,260.13747523967953,0.0,0.0,0,30,-90.0,100
0.30728466804454746,0.1225507203481353,895.4324724579442,-20.910171858499986,241.8233785917645,0.0,0.0,0,30,-90.0,200
0.2733803472118064,0.2736100903719825,858.3280530828215,49.86410267845069,364.555541235188,0.0,0.0,0,30,-90.0,300
0.10433218100577296,2.692632390583525,604.0256291293477,-53.63708610974078,480.00720421891504,0.0,0.0,0,30,-90.0,400
0.6896068970441467,2.1212319288098853,483.9614191633068,-45.32459736382788,294.58741570153074,1.0,0.0,0,30,-70.0,0
0.03858519984152281,0.5866730119438013,265.56842448028476,60.74811625414946,188.75289008149798,0.0,0.0,0,30,-70.0,100
0.11171525892670847,1.9954650612013412,920.7912387786678,22.088053396630336,413.14310194073835,0.0,0.0,0,30,-70.0,200
0.27499040438746947,1.2623644785645087,900.8221684997413,23.45950995454292,116.55642352612239,0.0,0.0,0,30,-70.0,300
0.058924604355457155,1.532989395268343,940.4350976146948,-52.89936793225562,265.94481840728184,0.0,0.0,0,30,-70.0,400
0.738572682977542,0.5778873030332443,598.3926386444556,-11.739359983683649,193.76457294643114,1.0,0.0,0,30,-50.0,0
0.0922824002118906,1.2883568075351581,526.0065694501365,69.85520305767703,349.2270162574178,0.0,0.0,0,30,-50.0,100
0.19654473333687095,4.055394989764083,929.7345415290479,-87.78576156933752,272.2164035372685,0.0,0.0,0,30,-50.0,200
0.4145681701701438,1.8959323780732102,921.688022292249,46.187276249915264,288.00453855491435,0.0,0.0,0,30,-50.0,300
0.23006020588604192,0.9213849695925003,651.7816641461931,-9.44905563826161,153.3225604345646,0.0,0.0,0,30,-50.0,400
0.11148156420629374,2.942306798717311,602.3851739378052,-85.31414988307532,126.65732544960642,0.0,0.0,0,30,-30.0,0
0.1151403770828272,2.070559098719122,445.9406656897958,70.47641965912496,144.04294166916696,0.0,0.0,0,30,-30.0,100
0.1325658699288288,0.6455384182402719,349.27607384126003,48.53510373916825,378.31110852930243,0.0,0.0,0,30,-30.0,200
0.042149494454085834,4.611605085294436,777.0101757293105,10.025982834756269,409.75125544960054,0.0,0.0,0,30,-30.0,300
0.31038230467138594,1.1288285014723285,833.1035409964517,29.373031981553346,320.8410705751016,0.0,0.0,0,30,-30.0,400
0.12768522952941175,3.3434626489932855,614.0923778939765,-44.638990567026454,385.5205686928026,0.0,0.0,0,30,-10.0,0
0.046633829346902744,2.753206419199448,410.296942622263,-12.24934463562409,482.65182958711614,0.0,0.0,0,30,-10.0,100
0.1995036660744558,3.4204735478917896,959.9456969824071,60.699508646332305,464.64310228289116,0.0,0.0,0,30,-10.0,200
0.19169416894996316,3.0591106212864654,844.9912386821312,-19.729076981089275,345.7739047584888,0.0,0.0,0,30,-10.0,300
0.15533270856918058,0.844748823665564,692.3053619853165,28.58555618967609,438.045303551796,0.0,0.0,0,30,-10.0,400
0.47384096327241354,0.6619895645779597,827.0596372637224,24.90521693153952,401.2288478461054,0.0,0.0,0,30,10.0,0
0.09576636833462249,0.7794356234879247,707.98796774986,35.53535717770012,280.44028594987753,0.0,0.0,0,30,10.0,100
0.04453016382825303,2.901472162384921,596.9214453288492,-55.59046177547411,485.2733819382156,0.0,0.0,0,30,10.0,200
0.18511608671308122,1.6655511148808866,590.4906978093755,-33.60856588858371,332.1505886789539,0.0,0.0,0,30,10.0,300
0.25762809463982234,4.5809122135337095,962.4937927583833,11.90788668781406,378.2732343803882,0.0,0.0,0,30,10.0,400
0.17696490257608377,0.6919110794442052,744.7049794032746,-9.237947819373069,338.21985370028057,0.0,0.0,0,30,30.0,0
0.19044191175833047,1.909329349932739,588.646726057561,-14.636347078370815,426.8330730555944,0.0,0.0,0,30,30.0,100
0.0737715541027733,2.9035617678868118,703.8862734293092,-29.076479341238716,184.2590976930956,0.0,0.0,0,30,30.0,200
0.23238854471406006,1.0463765861236802,964.4612596507839,47.46631534048028,96.82547881108633,0.0,0.0,0,30,30.0,300
0.13293734137530178,0.9465829350044319,593.4773531504426,44.424824059595686,341.46087379854305,0.0,0.0,0,30,30.0,400
0.6683571235761474,0.29694602842060114,522.2197299721832,-11.86827028414142,217.70627815900178,0.0,0.0,0,30,50.0,0
0.16067717059844988,2.0131104945046223,801.2133003697761,71.46916842516208,117.86996608789218,0.0,0.0,0,30,50.0,100
0.05007411432651454,0.5100465015364821,963.8317967750274,-17.64804528298695,326.5998963100448,0.0,0.0,0,30,50.0,200
0.07403697158015365,0.52477033107171,613.0351035336125,-88.26444684330427,261.5518708332815,0.0,0.0,0,30,50.0,300
0.04180642451189254,1.6114421168250994,255.1907127960158,26.32187220205607,432.29490125842267,0.0,0.0,0,30,50.0,400
0.9478733850885631,6.120312818858054e-05,597.7144271487728,-0.9020247659788416,369.65970171697836,0.0,0.0,0,30,70.0,0
0.34175963978016943,2.213633022540646,798.4801813968176,70.33009735638231,493.28007204465666,0.0,0.0,0,30,70.0,100
0.15748869881067828,1.1097284524781905,795.1513438714717,-35.24431427963361,242.96583056048584,0.0,0.0,0,30,70.0,200
0.08168616035319154,2.6855047298031867,702.9489551893937,44.45065365678923,214.20555186682043,0.0,0.0,0,30,70.0,300
0.29559692669783544,0.4795553210473673,995.3820260541978,-49.7613381295685,77.1592232443221,0.0,0.0,0,30,70.0,400
0.08164781638474505,2.547060749787271,87.64444978840612,55.241108678107494,351.3304217000719,0.8179999999999846,0.0,0,40,-90.0,0
0.23809695916011803,0.49459107800528734,829.3257536570875,-23.38330399431397,439.83209319757805,0.0,0.0,0,40,-90.0,100
0.323570426236604,3.0893799027493536,975.3076754208473,-4.840136289024399,173.20756511644777,0.0,0.0,0,40,-90.0,200
0.042439834633165696,1.5878724196970018,628.8367145120477,37.192202639238836,191.8096470169245,0.0,0.0,0,40,-90.0,300
0.07484681673522825,4.585516346646919,817.6846869652161,-85.88667135667768,251.79569622481606,0.0,0.0,0,40,-90.0,400
0.6363784901073096,2.2623697943811885,516.1266821992956,-20.426672397865868,178.55366493805485,1.0,0.0,0,40,-70.0,0
0.3053452699937183,1.4615157646801342,961.3392146649185,-74.45580265909365,73.87313699780458,0.0,0.0,0,40,-70.0,100
0.09102687682812238,1.2700736792886644,563.3609808036574,-27.945181144178957,79.62058368532311,0.0,0.0,0,40,-70.0,200
0.06742840692213925,1.3718510547985427,833.7196166505285,-21.329674486053282,486.3252631753397,0.0,0.0,0,40,-70.0,300
0.15668520976978217,2.01129990207807,716.6931454883168,11.208152087227937,297.33567764510457,0.0,0.0,0,40,-70.0,400
0.6377228334414108,1.7088205028206918,569.3311438545942,56.59771324861181,104.34465779455658,1.0,0.0,0,40,-50.0,0
0.0964390763766404,2.664882596319268,515.804880064694,9.82564735112748,455.3572288437555,0.0,0.0,0,40,-50.0,100
0.3359003861632589,0.8272227622892692,975.4821975102248,-6.547549410410781,63.091510986304996,0.0,0.0,0,40,-50.0,200
0.32549757192701667,1.7305038413482277,780.8538700476212,-44.366805300598905,370.30991388348184,0.0,0.0,0,40,-50.0,300
0.48666166081015505,0.6380035608230559,986.8786919428362,-23.08402616314394,293.889190048453,0.0,0.0,0,40,-50.0,400
0.1425656254243307,2.484975414830699,967.0330637805228,49.5833865686803,244.62586848811907,0.0,0.0,0,40,-30.0,0
0.1329207542383246,0.5812548561450745,734.7877628531571,-56.61965719612283,133.87521451505228,0.0,0.0,0,40,-30.0,100
0.04698742274159745,0.3767418457994296,902.2487577234733,-50.053002342980996,27.078427669936872,0.0,0.0,0,40,-30.0,200
0.07842278870162223,3.8910414931551833,665.9650448524643,-69.63367617364977,261.24017300202553,0.0,0.0,0,40,-30.0,300
0.19338067217984378,1.1072643591226567,641.1134638890633,-80.11035641996632,323.9441823753121,0.0,0.0,0,40,-30.0,400
0.2972690127012968,0.08001808465166116,830.6428442966902,-20.877406690237088,205.37695413212896,0.0,0.0,0,40,-10.0,0
0.03699822554173143,0.11065746813386657,618.7945523579785,25.331888318511012,323.755284826693,0.0,0.0,0,40,-10.0,100
0.29096038648309486,0.8310736160813694,602.3785745613499,87.2935593091797,456.418940520798,0.0,0.0,0,40,-10.0,200
0.1749874680117935,1.4692500515267053,531.3388992195428,-20.733372648162984,356.58265664304406,0.0,0.0,0,40,-10.0,300
0.06938099329227992,1.1098191600387153,272.4314193087979,16.088815746941634,399.10211093175275,0.0,0.0,0,40,-10.0,400
0.14407320551744485,2.716098810679501,826.5120124466184,32.80750339974179,288.479489797315,0.0,0.0,0,40,10.0,0
0.289948272303056,2.0640671514802365,928.0812900089845,-23.91229951151231,73.24665026925447,0.0,0.0,0,40,10.0,100
0.3010777174621348,1.5247478023762757,941.8973896129824,22.148534251573594,341.86267697955475,0.0,0.0,0,40,10.0,200
0.19137119273130532,0.9867507231940755,550.8701359853457,-62.799447524814084,341.5063932003005,0.0,0.0,0,40,10.0,300
0.2655103044106875,0.0390018879412346,983.4008438077393,-18.207127956270433,317.39375519727577,0.0,0.0,0,40,10.0,400
0.08833951432476861,1.9927899990469373,804.7420252887171,13.049702178516167,421.10181499713235,0.0,0.0,0,40,30.0,0
0.25756827119564635,1.2914445882116876,937.6529696736961,33.52184195627002,156.9664211644159,0.0,0.0,0,40,30.0,100
0.08366356504490491,3.671358828364959,682.3308587741359,38.21198471151774,300.23528234968074,0.0,0.0,0,40,30.0,200
0.25940472596413333,0.20804522438869144,759.2956989477227,-43.810120826645566,140.78966937321385,0.0,0.0,0,40,30.0,300
0.2913374256636801,0.5669986901768433,796.297551899193,70.72595607534012,27.136443123918156,0.0,0.0,0,40,30.0,400
0.7622106516829759,1.9873084852281369,552.015614891566,-67.87227128612734,268.067285494184,0.0,0.0,0,40,50.0,0
0.31970313477965856,3.1179721241771814,987.5441583801335,-25.251070089079306,247.60451147983017,0.0,0.0,0,40,50.0,100
0.13465102062065787,3.2099352067219384,912.6987066045422,-0.475055152187831,339.28063131541467,0.0,0.0,0,40,50.0,200
0.38586718358310523,1.129637101299847,801.2160952587056,42.64429747957854,224.47160450535515,0.0,0.0,0,40,50.0,300
0.2791555315124104,1.7828412230250557,642.3289972956305,0.8321102008282377,342.55791314615004,0.0,0.0,0,40,50.0,400
0.7633668157260751,0.00020691617164958487,401.69625199199373,-68.14173767656254,473.40431581977396,0.0,0.0,0,40,70.0,0
0.0018509103900030688,2.120575279694829,691.1958494869358,66.03929053114217,111.35727679574487,0.0,0.0,0,40,70.0,100
0.2552605925011103,3.801750386955567,951.3132422153174,-30.568096229395728,370.0608042206766,0.0,0.0,0,40,70.0,200
0.26514550667512765,0.9976067608493111,902.550399024814,2.7963230432714847,381.42843739629893,0.0,0.0,0,40,70.0,300
0.15650276833791799,1.7360615301775464,687.4104670628127,-82.14283508881547,174.8121318367394,0.0,0.0,0,40,70.0,400
0.6972564618386392,2.227765340695866,654.1199295880525,-68.30954880546582,72.53149388755506,1.0,0.0,0,50,-90.0,0
0.1235232232254948,3.1624729321892096,960.1045802050819,17.775386653275657,151.96115447278362,0.0,0.0,0,50,-90.0,100
0.3211535936085508,0.0067072616235335225,589.9913610823596,-6.4407805601834625,375.63446599949157,0.0,0.0,0,50,-90.0,200
