"participant","Congruency","Word","Colour","Correct","RT"
16,"Congruent","GREEN","green",1,0.413846299999932
16,"Incongruent","RED","green",1,0.36879129999943
16,"Incongruent","RED","green",1,0.400343199999043
16,"Incongruent","RED","green",1,0.419051199998648
16,"Incongruent","RED","green",1,0.366955899999084
16,"Congruent","RED","red",1,0.330455600000278
16,"Incongruent","GREEN","red",1,0.416993900000307
16,"Congruent","GREEN","green",1,0.417004700000689
16,"Incongruent","GREEN","red",1,0.450335100000302
16,"Incongruent","GREEN","red",1,0.400334799998745
16,"Incongruent","RED","green",1,0.417001800000435
16,"Incongruent","RED","green",1,0.450300900000002
16,"Congruent","GREEN","green",1,0.420157000000472
16,"Incongruent","GREEN","red",1,0.418107400000736
16,"Incongruent","RED","green",1,0.369227099999989
16,"Incongruent","GREEN","red",1,0.43371339999976
16,"Incongruent","RED","green",1,0.483743300001152
16,"Incongruent","RED","green",1,0.400340700000015
16,"Incongruent","GREEN","red",1,0.417010699999082
16,"Congruent","GREEN","green",1,0.447231799998917
16,"Incongruent","RED","green",1,0.416928299999199
16,"Incongruent","RED","green",1,0.366975899998579
16,"Congruent","GREEN","green",1,0.567628599999807
16,"Incongruent","GREEN","red",1,0.450340100000176
16,"Incongruent","GREEN","red",1,0.817350400000578
16,"Incongruent","RED","green",1,0.450382600000012
16,"Incongruent","RED","green",0,0.480593099999169
16,"Incongruent","GREEN","red",1,1.18429740000101
16,"Incongruent","RED","green",1,0.717248999999356
16,"Incongruent","GREEN","red",1,0.533784299999752
16,"Incongruent","RED","green",0,0.780809099998805
16,"Incongruent","GREEN","red",1,0.683268099999623
16,"Congruent","GREEN","green",1,0.550411599999279
16,"Incongruent","RED","green",1,0.453501500000129
16,"Congruent","GREEN","green",1,0.550444900000002
16,"Incongruent","GREEN","red",1,0.433686599999419
16,"Incongruent","RED","green",1,0.633850799998982
16,"Incongruent","GREEN","red",1,0.700572400000965
16,"Incongruent","GREEN","red",1,0.467039200000727
16,"Incongruent","GREEN","red",1,0.534735499999442
16,"Incongruent","RED","green",1,0.483698899999581
16,"Incongruent","RED","green",1,0.417031999999381
16,"Incongruent","GREEN","red",1,0.436036500001137
16,"Incongruent","RED","green",1,0.450949500000206
16,"Incongruent","GREEN","red",1,0.419775100001061
16,"Congruent","RED","red",1,0.380537600000025
16,"Congruent","RED","red",1,0.405907700000171
16,"Congruent","RED","red",1,0.366952299998957
16,"Incongruent","GREEN","red",1,0.36694449999959
16,"Incongruent","RED","green",1,0.333609199999046
16,"Incongruent","GREEN","red",1,0.383663599999636
16,"Incongruent","GREEN","red",1,0.453541700000642
16,"Incongruent","RED","green",1,0.350281299999551
16,"Incongruent","RED","green",1,0.366966499999762
16,"Congruent","RED","red",1,0.550433699998393
16,"Incongruent","GREEN","red",1,0.383657700000185
16,"Incongruent","RED","green",1,0.550472299999456
16,"Incongruent","GREEN","red",1,0.433694800000012
16,"Incongruent","GREEN","red",1,0.415434799999275
16,"Congruent","GREEN","green",1,0.453487300001143
16,"Incongruent","RED","green",1,0.400327200000902
16,"Incongruent","RED","green",1,0.467085000000225
16,"Incongruent","RED","green",1,0.450326700000005
16,"Incongruent","RED","green",1,0.383642699998745
16,"Congruent","RED","red",1,0.349690500001088
16,"Incongruent","GREEN","red",1,0.420161199999711
16,"Incongruent","RED","green",1,0.433673899999121
16,"Congruent","GREEN","green",1,0.417034400001285
16,"Incongruent","GREEN","red",1,0.433695100000477
16,"Incongruent","RED","green",1,0.369854500000656
16,"Incongruent","RED","green",1,0.513964800000394
16,"Incongruent","RED","green",1,0.383636099999421
16,"Incongruent","RED","green",1,0.400312100000519
16,"Incongruent","GREEN","red",1,0.467050100000051
16,"Congruent","GREEN","green",1,0.403130000000601
16,"Incongruent","RED","green",1,0.397197900001629
16,"Congruent","RED","red",1,0.417243800000506
16,"Incongruent","GREEN","red",1,0.483776999999463
16,"Incongruent","GREEN","red",1,0.433724600001369
16,"Incongruent","GREEN","red",1,0.450362800000221
16,"Congruent","RED","red",1,0.416995600000519
16,"Incongruent","RED","green",1,0.516193100000237
16,"Incongruent","GREEN","red",1,0.750628200001302
16,"Incongruent","GREEN","red",1,0.447213999999803
16,"Incongruent","RED","green",1,0.500386100000469
16,"Incongruent","GREEN","red",1,0.455851700000494
16,"Congruent","RED","red",1,0.385894000000917
16,"Incongruent","RED","green",1,0.43366640000022
16,"Incongruent","GREEN","red",1,0.633869499999491
16,"Incongruent","GREEN","red",1,0.869855899998583
16,"Incongruent","RED","green",1,0.500410900000134
16,"Incongruent","GREEN","red",1,0.517048199999408
16,"Incongruent","RED","green",1,0.417916700000205
16,"Incongruent","GREEN","red",1,0.469578300000649
16,"Incongruent","GREEN","red",1,0.533775600000808
16,"Congruent","GREEN","green",1,0.467037599999458
16,"Incongruent","RED","green",1,0.502487100000508
16,"Incongruent","GREEN","red",1,0.400288200000432
16,"Incongruent","GREEN","red",1,0.450371700000687
16,"Congruent","GREEN","green",1,0.450368199999502
16,"Incongruent","GREEN","red",1,0.617183300000761
16,"Incongruent","GREEN","red",1,0.469056999998429
16,"Incongruent","RED","green",1,0.400315599999885
16,"Incongruent","RED","green",1,0.466998799998692
16,"Congruent","RED","red",1,0.420179900000221
16,"Incongruent","RED","green",1,0.366956199999549
16,"Incongruent","GREEN","red",1,0.503085000000283
16,"Incongruent","RED","green",1,0.400327899998956
16,"Incongruent","GREEN","red",1,0.517091300000175
16,"Incongruent","RED","green",1,0.380375099999583
16,"Congruent","GREEN","green",1,0.467389400000684
16,"Incongruent","RED","green",1,0.383629300000393
16,"Incongruent","GREEN","red",1,0.3836553000001
16,"Incongruent","RED","green",1,0.369511700000658
16,"Incongruent","RED","green",0,0.365746199999194
16,"Incongruent","GREEN","red",1,0.43915349999952
16,"Congruent","GREEN","green",1,0.517100199998822
16,"Incongruent","RED","green",0,0.353063399999883
16,"Incongruent","GREEN","red",1,0.886854499998663
16,"Congruent","RED","red",1,0.433684599998742
16,"Incongruent","RED","green",1,0.433679399999164
16,"Incongruent","GREEN","red",1,0.617183199999999
16,"Incongruent","RED","green",1,0.419888600001286
16,"Incongruent","GREEN","red",1,0.551187300001402
16,"Incongruent","GREEN","red",1,0.550468699999328
16,"Incongruent","GREEN","red",1,0.45036330000039
16,"Incongruent","RED","green",1,0.43570279999949
16,"Incongruent","GREEN","red",1,0.580674299999373
16,"Incongruent","RED","green",1,0.452604899999642
16,"Incongruent","GREEN","red",1,0.683886699998766
16,"Incongruent","GREEN","red",1,0.40039760000036
16,"Congruent","GREEN","green",1,0.417019600001368
16,"Congruent","RED","red",1,0.436602000001585
16,"Incongruent","RED","green",1,0.403062699999282
16,"Incongruent","RED","green",1,0.465952399999878
16,"Congruent","RED","red",1,0.502856900000552
16,"Incongruent","RED","green",1,0.450406699999803
16,"Incongruent","RED","green",1,0.416989900000772
16,"Incongruent","GREEN","red",1,0.366961899999296
16,"Incongruent","RED","green",1,0.366921799999545
16,"Congruent","RED","red",1,0.416525799999363
16,"Congruent","RED","red",1,0.570187699999224
16,"Congruent","GREEN","green",1,0.533840699999928
16,"Incongruent","GREEN","red",1,0.536640300000727
16,"Incongruent","GREEN","red",1,0.400871800000459
16,"Incongruent","GREEN","red",1,0.397118099999716
16,"Congruent","GREEN","green",1,0.550467400000343
16,"Incongruent","RED","green",1,0.485542000000351
16,"Incongruent","GREEN","red",1,0.850767099998848
16,"Incongruent","RED","green",1,0.45036540000001
16,"Incongruent","RED","green",0,0.400320200000351
16,"Incongruent","GREEN","red",1,0.467042300000685
16,"Incongruent","RED","green",1,0.363803399999597
16,"Incongruent","GREEN","red",1,0.370127399999546
16,"Congruent","RED","red",1,0.467044900000474
16,"Incongruent","RED","green",1,0.41702229999828
16,"Congruent","GREEN","green",1,0.433670399999755
16,"Incongruent","GREEN","red",1,0.400308300000688
16,"Incongruent","RED","green",1,0.416999700000815
16,"Incongruent","RED","green",1,0.400371499999892
16,"Incongruent","GREEN","red",1,0.450369899999714
16,"Incongruent","GREEN","red",1,0.500420100001065
16,"Incongruent","RED","green",1,0.380496100000528
16,"Congruent","GREEN","green",1,0.500419100000727
16,"Incongruent","RED","green",1,0.436792200000127
16,"Incongruent","RED","green",1,0.385739699999249
16,"Incongruent","GREEN","red",1,0.369505900000149
16,"Incongruent","GREEN","red",0,0.383638199999041
16,"Incongruent","GREEN","red",1,0.716657900000428
16,"Incongruent","GREEN","red",1,0.513935299999503
16,"Incongruent","RED","green",1,0.416998599999715
16,"Incongruent","GREEN","red",1,0.450417300000481
16,"Congruent","RED","red",1,0.403054900001734
16,"Incongruent","GREEN","red",1,0.36917110000104
16,"Incongruent","RED","green",1,0.436505899999247
16,"Incongruent","RED","green",1,0.447258100000909
16,"Incongruent","RED","green",1,0.4336887999998
16,"Incongruent","RED","green",1,0.36699150000095
16,"Congruent","RED","red",1,0.400339600000734
16,"Congruent","RED","red",1,0.413834199998746
16,"Incongruent","GREEN","red",1,0.436981199998627
16,"Congruent","RED","red",1,0.402597399999649
16,"Incongruent","RED","green",1,0.419594299999517
16,"Incongruent","RED","green",1,0.366976100000102
16,"Incongruent","GREEN","red",1,0.433704099999886
16,"Incongruent","RED","green",1,0.339185300001191
16,"Congruent","GREEN","green",1,0.383638799999972
16,"Congruent","GREEN","green",0,0.367658599998322
16,"Incongruent","RED","green",1,0.400316000001112
16,"Incongruent","RED","green",1,0.419168500000524
16,"Incongruent","GREEN","red",1,0.517082700000174
16,"Congruent","GREEN","green",1,0.470648700000311
16,"Incongruent","GREEN","red",1,0.617165500001647
16,"Incongruent","GREEN","red",1,0.436151600000812
16,"Incongruent","RED","green",1,0.50038239999958
16,"Incongruent","GREEN","red",1,0.94763520000015
16,"Congruent","GREEN","green",1,0.484406600000511
16,"Incongruent","GREEN","red",1,0.447161300000516
16,"Incongruent","RED","green",1,0.637475499999709
16,"Congruent","RED","red",1,0.500418499999796
16,"Incongruent","RED","green",1,0.585947499999747
16,"Incongruent","GREEN","red",1,0.517082200000004
16,"Incongruent","GREEN","red",1,0.783965099999477
16,"Incongruent","RED","green",1,0.483738000000812
16,"Incongruent","RED","green",1,0.486021499998969
16,"Incongruent","GREEN","red",1,0.450317000000723
16,"Incongruent","RED","green",1,0.4224581999988
16,"Incongruent","GREEN","red",1,0.433673699999417
16,"Incongruent","GREEN","red",1,0.519093000000794
16,"Incongruent","GREEN","red",1,0.450378100000307
16,"Incongruent","GREEN","red",1,0.435413100000005
16,"Incongruent","RED","green",1,0.433659700000135
16,"Incongruent","RED","green",1,0.536983600000895
16,"Incongruent","GREEN","red",1,0.500374100000045
16,"Incongruent","RED","green",1,0.518250200000693
16,"Incongruent","GREEN","red",1,0.583817899998394
16,"Incongruent","GREEN","red",1,0.485316599999351
16,"Incongruent","GREEN","red",1,0.383600500001194
16,"Incongruent","GREEN","red",1,0.436364399998638
16,"Incongruent","GREEN","red",1,0.40032009999959
16,"Incongruent","GREEN","red",1,0.452938000000358
16,"Incongruent","GREEN","red",1,0.43266980000044
16,"Congruent","GREEN","green",1,0.371375599999737
16,"Incongruent","GREEN","red",1,0.450229899999613
16,"Incongruent","RED","green",1,0.400315700000647
16,"Congruent","RED","red",1,0.383652399999846
16,"Incongruent","RED","green",0,0.467028899998695
16,"Incongruent","RED","green",0,0.533759699999791
16,"Incongruent","GREEN","red",1,0.686277599999812
16,"Incongruent","RED","green",1,0.517097899999499
16,"Incongruent","RED","green",1,0.500448400000096
16,"Incongruent","GREEN","red",1,0.602842800000872
16,"Congruent","RED","red",1,0.800654399999985
16,"Incongruent","RED","green",1,0.50037230000089
16,"Incongruent","GREEN","red",1,0.900735499999428
16,"Incongruent","RED","green",1,0.533782000000429
16,"Congruent","RED","red",1,0.45034459999988
16,"Congruent","GREEN","green",0,0.700564799999484
16,"Incongruent","GREEN","red",1,0.517909700000018
16,"Incongruent","RED","green",1,0.480576899999505
16,"Congruent","GREEN","green",1,0.40428730000167
16,"Incongruent","GREEN","red",1,0.41699189999963
16,"Incongruent","RED","green",1,0.366981299999679
16,"Incongruent","RED","green",1,0.366944199999125
16,"Incongruent","GREEN","red",1,0.533766500000638
16,"Incongruent","RED","green",1,0.372127399999954
16,"Incongruent","RED","green",1,0.486501800000042
16,"Congruent","GREEN","green",1,0.366940100000647
16,"Incongruent","RED","green",1,0.383763400001044
16,"Incongruent","GREEN","red",1,0.572887700000138
16,"Incongruent","GREEN","red",1,0.366966900000989
16,"Incongruent","GREEN","red",1,0.368312899998273
16,"Incongruent","RED","green",1,0.383684100001119
16,"Congruent","RED","red",1,0.413821499998448
16,"Incongruent","RED","green",1,0.569767500001035
16,"Incongruent","RED","green",1,0.417948500000421
17,"Incongruent","RED","green",1,0.717250700000022
17,"Incongruent","GREEN","red",0,0.783945800000083
17,"Incongruent","RED","green",1,0.936141700000007
17,"Incongruent","GREEN","red",1,0.530650400000013
17,"Congruent","GREEN","green",1,0.617173700000194
17,"Incongruent","RED","green",1,0.536895200000117
17,"Incongruent","RED","green",1,0.617169100000183
17,"Incongruent","GREEN","red",1,0.452647200000001
17,"Incongruent","RED","green",1,0.402693199999931
17,"Incongruent","GREEN","red",1,0.668944600000032
17,"Incongruent","GREEN","red",1,0.450327800000196
17,"Incongruent","GREEN","red",1,0.467027400000006
17,"Incongruent","GREEN","red",1,0.400320199999896
17,"Congruent","GREEN","green",1,0.469987500000116
17,"Congruent","RED","red",1,0.500421899999992
17,"Incongruent","GREEN","red",1,0.617169600000125
17,"Incongruent","GREEN","red",1,0.433372599999984
17,"Incongruent","GREEN","red",1,0.433690500000012
17,"Incongruent","RED","green",1,0.418669899999941
17,"Incongruent","GREEN","red",1,0.350322100000085
17,"Incongruent","RED","green",1,0.567121900000075
17,"Congruent","RED","red",1,0.500420800000029
17,"Congruent","RED","red",1,0.400298000000021
17,"Incongruent","GREEN","red",1,0.370073700000148
17,"Incongruent","GREEN","red",1,0.400310799999943
17,"Incongruent","GREEN","red",1,0.366984999999886
17,"Incongruent","RED","green",1,0.40030969999998
17,"Incongruent","GREEN","red",1,0.435692900000049
17,"Incongruent","RED","green",1,0.419312900000023
17,"Congruent","GREEN","green",1,0.433733299999858
17,"Incongruent","RED","green",1,0.366956699999946
17,"Congruent","RED","red",1,0.518455500000073
17,"Congruent","GREEN","green",0,0.719824300000028
17,"Incongruent","GREEN","red",1,1.30108020000011
17,"Incongruent","RED","green",1,0.718277100000023
17,"Incongruent","RED","green",1,0.433684800000037
17,"Incongruent","RED","green",1,0.517045099999905
17,"Incongruent","RED","green",1,0.416452400000026
17,"Incongruent","RED","green",1,0.403659500000003
17,"Incongruent","RED","green",1,0.400342300000148
17,"Incongruent","RED","green",1,0.650240500000109
17,"Incongruent","GREEN","red",1,0.450364099999888
17,"Incongruent","RED","green",1,0.452796000000035
17,"Incongruent","GREEN","red",1,0.450932499999908
17,"Incongruent","RED","green",1,0.316590099999985
17,"Congruent","GREEN","green",1,0.333589200000006
17,"Incongruent","GREEN","red",1,0.386095299999852
17,"Congruent","GREEN","green",1,0.297084499999983
17,"Congruent","RED","red",1,0.436112599999888
17,"Incongruent","GREEN","red",1,0.51708090000011
17,"Congruent","RED","red",1,0.41698939999992
17,"Incongruent","RED","green",1,0.417026400000168
17,"Incongruent","GREEN","red",1,0.518164500000012
17,"Incongruent","RED","green",1,0.450651099999959
17,"Incongruent","RED","green",1,0.517743299999893
17,"Incongruent","RED","green",1,0.350287700000081
17,"Incongruent","RED","green",1,0.400327899999866
17,"Incongruent","RED","green",1,0.352534999999989
17,"Incongruent","RED","green",1,0.402598399999988
17,"Incongruent","RED","green",1,0.353363399999807
17,"Congruent","RED","red",1,0.483772000000044
17,"Incongruent","RED","green",1,0.585127900000089
17,"Incongruent","RED","green",1,0.453152199999977
17,"Incongruent","RED","green",1,0.350198699999964
17,"Congruent","RED","red",1,0.413893200000075
17,"Incongruent","GREEN","red",1,0.600500000000011
17,"Incongruent","GREEN","red",1,0.417010000000118
17,"Incongruent","GREEN","red",1,0.453174500000159
17,"Incongruent","GREEN","red",1,0.586680300000125
17,"Incongruent","RED","green",1,0.40323340000009
17,"Incongruent","GREEN","red",1,0.453076799999963
17,"Incongruent","GREEN","red",1,0.38364219999994
17,"Incongruent","GREEN","red",1,0.319108500000084
17,"Incongruent","GREEN","red",1,0.333605000000034
17,"Incongruent","GREEN","red",1,0.314784000000145
17,"Congruent","GREEN","green",1,0.570306500000015
17,"Incongruent","GREEN","red",1,0.500396099999989
17,"Incongruent","GREEN","red",1,0.617191100000127
17,"Incongruent","RED","green",0,0.383641699999998
17,"Congruent","GREEN","green",1,0.400337400000126
17,"Incongruent","GREEN","red",1,0.68554620000009
17,"Incongruent","GREEN","red",1,0.402760800000124
17,"Congruent","RED","red",1,0.316912599999796
17,"Incongruent","RED","green",1,0.419374900000093
17,"Incongruent","GREEN","red",1,0.434896600000002
17,"Incongruent","RED","green",1,0.602807600000006
17,"Incongruent","GREEN","red",1,0.433671800000184
17,"Incongruent","GREEN","red",1,0.41701769999986
17,"Incongruent","RED","green",0,0.39718999999991
17,"Incongruent","RED","green",1,0.58380370000009
17,"Incongruent","GREEN","red",1,0.567178999999896
17,"Incongruent","GREEN","red",1,0.467035399999986
17,"Congruent","GREEN","green",1,0.366929199999959
17,"Incongruent","GREEN","red",1,0.368004300000166
17,"Incongruent","RED","green",1,0.355634999999893
17,"Congruent","GREEN","green",1,0.483741000000009
17,"Congruent","RED","red",1,0.450338399999964
17,"Incongruent","GREEN","red",1,0.483725900000081
17,"Incongruent","GREEN","red",1,0.397182799999882
17,"Congruent","RED","red",1,0.433664099999987
17,"Incongruent","RED","green",1,0.450393800000029
17,"Incongruent","RED","green",1,0.583798500000057
17,"Incongruent","RED","green",1,0.400322100000039
17,"Incongruent","GREEN","red",1,0.383652800000164
17,"Congruent","GREEN","green",1,0.433696199999986
17,"Incongruent","GREEN","red",1,0.503061300000127
17,"Incongruent","RED","green",1,0.350292699999954
17,"Incongruent","RED","green",1,0.453096599999981
17,"Congruent","GREEN","green",1,0.383894099999907
17,"Incongruent","RED","green",1,0.33652989999996
17,"Incongruent","RED","green",1,0.363824900000054
17,"Incongruent","GREEN","red",1,0.41704720000007
17,"Incongruent","GREEN","red",0,0.383649599999899
17,"Incongruent","RED","green",1,0.486621600000035
17,"Incongruent","GREEN","red",1,0.416965799999844
17,"Congruent","RED","red",1,0.418308000000025
17,"Incongruent","RED","green",1,0.420131399999946
17,"Incongruent","RED","green",1,0.436092700000017
17,"Incongruent","RED","green",1,0.366975499999853
17,"Incongruent","GREEN","red",1,0.417470000000094
17,"Incongruent","RED","green",0,0.786161700000093
17,"Incongruent","RED","green",1,0.617173600000115
17,"Incongruent","GREEN","red",1,0.517097899999953
17,"Incongruent","GREEN","red",0,0.917430899999999
17,"Incongruent","GREEN","red",1,1.41788280000014
17,"Incongruent","GREEN","red",1,0.417094599999928
17,"Incongruent","GREEN","red",1,0.383625100000017
17,"Incongruent","RED","green",1,0.383626499999991
17,"Incongruent","RED","green",1,0.518457800000078
17,"Incongruent","RED","green",1,0.400312900000017
17,"Incongruent","RED","green",1,0.400320299999976
17,"Incongruent","GREEN","red",1,0.433709500000077
17,"Incongruent","RED","green",1,1.18682379999996
17,"Incongruent","GREEN","red",1,0.967456500000026
17,"Congruent","GREEN","green",1,0.419210799999973
17,"Incongruent","GREEN","red",1,0.417593399999987
17,"Congruent","RED","red",1,0.550376500000084
17,"Congruent","GREEN","green",1,0.487074000000121
17,"Congruent","RED","red",1,0.454891800000041
17,"Congruent","GREEN","green",1,0.350281199999927
17,"Incongruent","GREEN","red",1,0.350277600000027
17,"Incongruent","RED","green",1,0.397191099999873
17,"Incongruent","GREEN","red",1,0.3836546
17,"Incongruent","GREEN","red",0,0.383640199999945
17,"Incongruent","RED","green",0,0.517432000000099
17,"Incongruent","GREEN","red",1,1.10091299999999
17,"Incongruent","RED","green",1,0.383638800000199
17,"Incongruent","RED","green",0,0.568441699999994
17,"Incongruent","RED","green",1,0.834024900000031
17,"Congruent","GREEN","green",1,0.384247800000139
17,"Incongruent","GREEN","red",1,0.750597900000002
17,"Congruent","RED","red",1,1.18430490000014
17,"Incongruent","GREEN","red",1,0.450371200000063
17,"Incongruent","GREEN","red",1,0.383618099999921
17,"Incongruent","RED","green",1,0.48687659999996
17,"Incongruent","RED","green",0,0.617217500000152
17,"Incongruent","RED","green",1,0.750621799999863
17,"Congruent","RED","red",1,1.16782149999995
17,"Incongruent","RED","green",1,0.769524700000147
17,"Incongruent","GREEN","red",1,1.35113200000001
17,"Incongruent","GREEN","red",1,0.65318319999983
17,"Incongruent","GREEN","red",1,0.43366570000012
17,"Congruent","RED","red",1,0.430590800000118
17,"Incongruent","RED","green",1,0.454037599999992
17,"Congruent","GREEN","green",1,0.554622399999971
17,"Incongruent","RED","green",1,0.890125699999999
17,"Congruent","GREEN","green",1,0.484568999999965
17,"Incongruent","GREEN","red",1,0.76726090000011
17,"Incongruent","RED","green",1,0.600496799999974
17,"Incongruent","RED","green",1,0.383697399999846
17,"Incongruent","RED","green",1,0.36695809999992
17,"Incongruent","GREEN","red",1,0.520200599999953
17,"Incongruent","GREEN","red",1,0.483731499999976
17,"Incongruent","GREEN","red",1,0.416981300000089
17,"Incongruent","RED","green",1,0.419233300000087
17,"Incongruent","RED","green",1,0.467028600000049
17,"Incongruent","RED","green",1,0.347154499999988
17,"Congruent","GREEN","green",1,0.35396650000007
17,"Incongruent","GREEN","red",1,0.333612099999982
17,"Incongruent","GREEN","red",1,0.467130400000087
17,"Congruent","RED","red",1,0.418633699999873
17,"Incongruent","RED","green",1,0.500401799999963
17,"Incongruent","RED","green",1,0.500388499999872
17,"Incongruent","RED","green",1,0.433704900000066
17,"Congruent","RED","red",1,0.48373760000004
17,"Incongruent","GREEN","red",1,0.469705499999918
17,"Incongruent","GREEN","red",1,0.519702400000142
17,"Incongruent","RED","green",1,0.517188499999975
17,"Congruent","GREEN","green",1,0.500373899999886
17,"Incongruent","GREEN","red",1,0.420213099999955
17,"Incongruent","GREEN","red",1,0.63389959999995
17,"Incongruent","RED","green",1,0.519495000000006
17,"Incongruent","GREEN","red",1,0.500394899999947
17,"Incongruent","RED","green",1,0.553037500000073
17,"Incongruent","GREEN","red",1,0.366996599999993
17,"Incongruent","GREEN","red",1,0.517030400000067
17,"Incongruent","RED","green",1,0.436932200000001
17,"Congruent","RED","red",1,0.583798599999909
17,"Incongruent","GREEN","red",0,0.353175600000213
17,"Incongruent","RED","green",1,1.75290099999984
17,"Incongruent","GREEN","red",1,0.814031999999997
17,"Incongruent","GREEN","red",1,0.38572709999994
17,"Incongruent","RED","green",1,0.453494299999875
17,"Incongruent","GREEN","red",1,0.650626399999965
17,"Congruent","RED","red",1,0.450365000000147
17,"Incongruent","RED","green",1,0.400317499999801
17,"Incongruent","RED","green",1,0.467041799999834
17,"Incongruent","RED","green",1,0.463928500000065
17,"Incongruent","RED","green",1,0.403519199999891
17,"Incongruent","RED","green",1,0.416997300000048
17,"Incongruent","GREEN","red",1,0.417392800000016
17,"Congruent","GREEN","green",1,0.618872599999804
17,"Incongruent","RED","green",0,0.630707499999971
17,"Congruent","GREEN","green",1,0.964349699999957
17,"Incongruent","RED","green",1,0.332673599999907
17,"Incongruent","RED","green",1,0.320749599999999
17,"Incongruent","GREEN","red",1,0.352378199999976
17,"Incongruent","GREEN","red",0,0.300650500000074
17,"Congruent","RED","red",1,0.650532699999985
17,"Incongruent","RED","green",1,0.450370600000042
17,"Incongruent","GREEN","red",1,0.485005000000001
17,"Incongruent","RED","green",1,0.433692800000017
17,"Congruent","GREEN","green",1,0.400324299999966
17,"Incongruent","GREEN","red",1,0.550443500000029
17,"Incongruent","GREEN","red",0,0.350293400000055
17,"Incongruent","GREEN","red",1,0.566031800000019
17,"Congruent","RED","red",1,0.51709649999998
17,"Incongruent","RED","green",1,0.503564800000049
17,"Incongruent","RED","green",1,0.500392199999851
17,"Congruent","GREEN","green",1,0.433671900000036
17,"Congruent","RED","red",1,0.452796599999829
17,"Incongruent","RED","green",1,0.566254300000082
17,"Incongruent","GREEN","red",1,0.817333899999994
17,"Incongruent","GREEN","red",1,0.517056800000091
17,"Incongruent","RED","green",1,0.520132200000035
17,"Incongruent","GREEN","red",1,0.45036570000002
17,"Incongruent","GREEN","red",1,0.383627400000023
17,"Incongruent","GREEN","red",1,0.417008800000076
17,"Incongruent","RED","green",1,0.400980699999991
17,"Incongruent","GREEN","red",1,0.517091400000027
17,"Incongruent","GREEN","red",1,0.620282000000088
17,"Incongruent","RED","green",1,0.417028800000026
17,"Congruent","GREEN","green",1,0.483725600000071
17,"Incongruent","RED","green",1,0.469427600000017
17,"Incongruent","RED","green",1,0.418069699999933
17,"Incongruent","RED","green",1,0.350639999999885
17,"Incongruent","GREEN","red",1,0.387870399999883
17,"Congruent","GREEN","green",1,0.400309799999832
17,"Incongruent","GREEN","red",1,0.350274600000148
17,"Incongruent","GREEN","red",1,0.400298000000021
17,"Incongruent","GREEN","red",1,0.417420899999797
17,"Incongruent","RED","green",1,0.486402999999882
17,"Incongruent","GREEN","red",1,0.433672999999999
17,"Congruent","RED","red",0,0.368593499999861
17,"Incongruent","RED","green",0,0.485876799999915
17,"Incongruent","RED","green",0,0.566855600000054
17,"Incongruent","GREEN","red",1,0.700506200000063
17,"Incongruent","GREEN","red",1,0.700589300000047
17,"Incongruent","GREEN","red",1,0.433673900000031
17,"Congruent","RED","red",1,0.617217799999935
17,"Incongruent","RED","green",1,0.468216499999926
17,"Congruent","RED","red",1,0.467056499999899
17,"Incongruent","RED","green",1,0.583816899999874
17,"Incongruent","RED","green",1,0.433556799999906
17,"Incongruent","GREEN","red",1,0.483746500000052
17,"Incongruent","RED","green",1,0.489518900000121
17,"Congruent","RED","red",1,0.533775800000058
17,"Incongruent","RED","green",1,0.33501050000018
17,"Incongruent","RED","green",1,0.450369500000079
17,"Incongruent","GREEN","red",1,0.500350499999968
17,"Congruent","GREEN","green",1,0.636049599999978
17,"Incongruent","GREEN","red",0,0.570779399999992
17,"Incongruent","RED","green",1,0.850727000000006
17,"Incongruent","GREEN","red",1,0.60048740000002
17,"Incongruent","GREEN","red",1,0.517881800000168
17,"Incongruent","RED","green",1,0.400760300000002
17,"Incongruent","GREEN","red",1,0.583812200000011
17,"Congruent","GREEN","green",1,0.330041800000117
17,"Incongruent","GREEN","red",1,0.386345699999993
17,"Incongruent","RED","green",1,0.435966700000108
17,"Incongruent","RED","green",1,0.686845600000197
17,"Incongruent","GREEN","red",0,0.569868199999974
17,"Incongruent","RED","green",1,0.530649099999664
17,"Incongruent","GREEN","red",1,0.386768900000334
17,"Incongruent","RED","green",1,0.567193900000348
17,"Incongruent","GREEN","red",1,0.50180360000013
17,"Incongruent","GREEN","red",1,0.483712499999911
17,"Incongruent","RED","green",1,0.485733800000162
17,"Incongruent","RED","green",1,0.532898399999794
17,"Incongruent","GREEN","red",1,0.383630100000119
17,"Incongruent","RED","green",0,0.469116400000075
17,"Incongruent","GREEN","red",1,1.17042039999978
17,"Congruent","RED","red",1,0.433708999999908
17,"Congruent","GREEN","green",1,0.469562000000224
17,"Incongruent","RED","green",0,0.417643000000226
17,"Incongruent","GREEN","red",1,1.05344460000015
17,"Congruent","GREEN","green",1,0.416974000000209
17,"Congruent","RED","red",1,0.513909600000261
17,"Incongruent","RED","green",1,0.370257300000048
17,"Congruent","GREEN","green",1,0.48372690000042
17,"Incongruent","RED","green",1,0.467050899999776
17,"Incongruent","GREEN","red",1,0.500386700000035
17,"Incongruent","RED","green",1,0.333603000000039
17,"Incongruent","GREEN","red",1,0.670132199999898
17,"Incongruent","GREEN","red",1,0.467057199999999
17,"Incongruent","RED","green",1,0.417028400000163
17,"Incongruent","RED","green",0,0.650851500000044
