"participant","Congruency","Word","Colour","Correct","RT"
100,"Incongruent","YELLOW","blue",1,0.834048699998675
100,"Incongruent","RED","green",1,0.934898300001805
100,"Congruent","RED","red",1,0.98412350000217
100,"Incongruent","GREEN","red",1,1.23750110000037
100,"Incongruent","BLUE","yellow",1,0.986584799997217
100,"Incongruent","BLUE","yellow",1,0.683905499998218
100,"Incongruent","BLUE","yellow",1,0.817334900002606
100,"Congruent","YELLOW","yellow",1,0.650534299998981
100,"Congruent","RED","red",1,1.23435930000051
100,"Incongruent","YELLOW","blue",1,0.869501799999853
100,"Incongruent","GREEN","red",0,1.18431060000148
100,"Congruent","GREEN","green",1,1.00349800000185
100,"Incongruent","YELLOW","blue",1,0.903821399999288
100,"Incongruent","BLUE","yellow",1,0.817311899998458
100,"Incongruent","RED","green",1,0.850723799998377
100,"Incongruent","YELLOW","blue",1,0.717218999998295
100,"Incongruent","RED","green",1,1.0362939000006
100,"Incongruent","RED","green",1,1.25318680000055
100,"Incongruent","GREEN","red",1,1.01987340000051
100,"Incongruent","BLUE","yellow",0,NA
100,"Incongruent","BLUE","yellow",1,0.987141800000245
100,"Incongruent","YELLOW","blue",1,0.751483399999415
100,"Congruent","RED","red",1,1.18431049999708
100,"Congruent","BLUE","blue",1,0.764172499999404
100,"Congruent","RED","red",1,1.1009378000017
100,"Incongruent","RED","green",1,0.934110499998496
100,"Congruent","YELLOW","yellow",1,0.950804299998708
100,"Incongruent","BLUE","yellow",1,0.634058600000571
100,"Congruent","BLUE","blue",1,0.800694800000201
100,"Incongruent","GREEN","red",1,0.886437500001193
100,"Incongruent","GREEN","red",1,0.934082499999931
100,"Incongruent","RED","green",1,0.919815799999924
100,"Incongruent","GREEN","red",1,0.78399250000075
100,"Congruent","YELLOW","yellow",1,0.817322499999136
100,"Incongruent","YELLOW","blue",1,0.667215700002998
100,"Incongruent","YELLOW","blue",1,0.803391900000861
100,"Incongruent","BLUE","yellow",1,0.750906599998416
100,"Incongruent","YELLOW","blue",1,0.736026999999012
100,"Incongruent","RED","green",0,1.13426469999831
100,"Incongruent","BLUE","yellow",1,1.28439090000029
100,"Incongruent","YELLOW","blue",1,0.830827700003283
100,"Incongruent","GREEN","red",0,0.797584699997969
100,"Incongruent","YELLOW","blue",1,0.903605999999854
100,"Incongruent","RED","green",1,1.21768650000013
100,"Incongruent","GREEN","red",1,0.519558699998015
100,"Incongruent","RED","green",1,0.600474499999109
100,"Congruent","GREEN","green",1,0.55155620000005
100,"Incongruent","BLUE","yellow",1,0.800646400002734
100,"Incongruent","RED","green",1,0.767321499999525
100,"Incongruent","YELLOW","blue",1,1.10356730000058
100,"Incongruent","RED","green",1,0.753104799998255
100,"Incongruent","GREEN","red",1,0.81974210000044
100,"Incongruent","BLUE","yellow",1,0.8365870000016
100,"Incongruent","BLUE","yellow",1,0.75302290000036
100,"Congruent","GREEN","green",1,0.917412399998284
100,"Incongruent","YELLOW","blue",1,0.887054300001182
100,"Incongruent","BLUE","yellow",1,0.733929800000624
100,"Incongruent","GREEN","red",1,0.650507700000162
100,"Incongruent","GREEN","red",1,0.485242800001288
100,"Incongruent","RED","green",1,1.03415580000001
100,"Incongruent","BLUE","yellow",1,0.884064700003364
100,"Incongruent","RED","green",1,1.63626600000134
100,"Incongruent","GREEN","red",1,0.919807100002799
100,"Congruent","YELLOW","yellow",1,0.984121899997263
100,"Congruent","RED","red",0,1.36778699999923
100,"Congruent","GREEN","green",1,0.986842400001478
100,"Congruent","RED","red",1,0.533774400002585
100,"Incongruent","YELLOW","blue",1,0.61717679999856
100,"Incongruent","YELLOW","blue",1,1.03622320000068
100,"Incongruent","RED","green",1,0.600505400001566
100,"Incongruent","YELLOW","blue",1,0.900753099998838
100,"Incongruent","GREEN","red",1,0.937170699999115
100,"Incongruent","GREEN","red",1,0.469725799997832
100,"Incongruent","RED","green",1,0.683876999999484
100,"Incongruent","BLUE","yellow",1,1.2510680000014
100,"Incongruent","YELLOW","blue",1,0.887172099999589
100,"Incongruent","BLUE","yellow",0,0.787052000003314
100,"Incongruent","RED","green",1,0.884070100000827
100,"Incongruent","YELLOW","blue",1,0.783952100002352
100,"Incongruent","YELLOW","blue",1,0.637040699999488
100,"Incongruent","RED","green",0,1.01749740000014
100,"Incongruent","RED","green",1,0.650544899999659
100,"Congruent","YELLOW","yellow",1,0.63385599999674
100,"Incongruent","BLUE","yellow",1,0.950782799998706
100,"Incongruent","GREEN","red",1,0.703052100001514
100,"Incongruent","GREEN","red",1,0.785391000001255
100,"Incongruent","BLUE","yellow",1,0.900770199998078
100,"Congruent","BLUE","blue",1,0.880976200001896
100,"Incongruent","BLUE","yellow",1,0.583816599999409
100,"Incongruent","BLUE","yellow",1,0.600482500001817
100,"Incongruent","RED","green",1,0.764150099999824
100,"Congruent","BLUE","blue",1,0.717269900000247
100,"Incongruent","GREEN","red",1,0.767236199997569
100,"Incongruent","GREEN","red",1,0.650536499997543
100,"Incongruent","YELLOW","blue",1,1.09778780000124
100,"Congruent","GREEN","green",1,0.733938800000033
100,"Incongruent","RED","green",1,0.550422000000253
100,"Incongruent","BLUE","yellow",1,1.06444170000032
100,"Incongruent","GREEN","red",1,0.98410850000073
100,"Incongruent","YELLOW","blue",1,0.951405899999372
100,"Congruent","YELLOW","yellow",1,0.917427600001247
100,"Incongruent","GREEN","red",0,0.768006499998592
100,"Incongruent","GREEN","red",1,0.619471599999088
100,"Incongruent","RED","green",1,0.819524799997453
100,"Incongruent","RED","green",1,0.550469300000259
100,"Incongruent","YELLOW","blue",1,0.800650699999096
100,"Incongruent","BLUE","yellow",1,0.917390899998281
100,"Incongruent","YELLOW","blue",1,0.718437899999117
100,"Incongruent","RED","green",1,0.686819999998988
100,"Incongruent","GREEN","red",1,0.683888200001093
100,"Incongruent","BLUE","yellow",1,0.868903800001135
100,"Congruent","BLUE","blue",1,0.60049380000055
100,"Incongruent","RED","green",1,1.11757099999886
100,"Incongruent","GREEN","red",1,0.818802100002358
100,"Incongruent","BLUE","yellow",1,0.900730500001373
100,"Congruent","BLUE","blue",1,0.517089799999667
100,"Incongruent","YELLOW","blue",1,1.46892310000112
100,"Incongruent","BLUE","yellow",1,1.10090670000136
100,"Congruent","RED","red",1,0.617162400001689
100,"Incongruent","YELLOW","blue",1,0.800644400002056
100,"Congruent","RED","red",1,1.26771079999889
100,"Incongruent","BLUE","yellow",1,1.75146279999899
100,"Incongruent","RED","green",1,0.767321500003163
100,"Incongruent","RED","green",1,0.55293299999903
100,"Incongruent","YELLOW","blue",1,1.46787560000303
100,"Incongruent","GREEN","red",1,0.583825999998226
100,"Congruent","GREEN","green",1,0.717983099999401
100,"Incongruent","BLUE","yellow",1,0.717219500002102
100,"Congruent","YELLOW","yellow",1,0.703692799997953
100,"Incongruent","GREEN","red",1,0.619568099999015
100,"Incongruent","YELLOW","blue",1,0.550437699999748
100,"Incongruent","RED","green",1,0.767298200000369
100,"Incongruent","GREEN","red",1,0.617167600001267
100,"Incongruent","GREEN","red",1,0.483724899997469
100,"Incongruent","BLUE","yellow",1,1.21769150000182
100,"Congruent","GREEN","green",1,0.5524891999994
100,"Incongruent","RED","green",1,0.617192999998224
100,"Incongruent","BLUE","yellow",1,0.93512329999794
100,"Incongruent","YELLOW","blue",1,0.750616699999227
100,"Incongruent","YELLOW","blue",1,0.583799700001691
101,"Congruent","GREEN","green",1,0.869405800000095
101,"Incongruent","GREEN","red",0,0.686647099999846
101,"Incongruent","YELLOW","blue",1,0.785059799999999
101,"Incongruent","BLUE","yellow",1,0.550457599999845
101,"Incongruent","YELLOW","blue",1,0.63633609999988
101,"Incongruent","RED","green",1,0.864176100000122
101,"Incongruent","YELLOW","blue",1,0.583791799999972
101,"Incongruent","YELLOW","blue",1,0.500386700000035
101,"Incongruent","YELLOW","blue",1,0.46704109999996
101,"Congruent","BLUE","blue",1,0.600727100000086
101,"Congruent","GREEN","green",1,0.617179800000031
101,"Incongruent","YELLOW","blue",0,0.669698599999947
101,"Incongruent","GREEN","red",1,0.717229699999962
101,"Incongruent","GREEN","red",1,0.636468299999933
101,"Incongruent","BLUE","yellow",1,0.733939699999837
101,"Incongruent","RED","green",1,0.650542900000119
101,"Incongruent","BLUE","yellow",1,0.617142399999921
101,"Congruent","RED","red",1,0.583785999999918
101,"Incongruent","RED","green",1,0.69922889999998
101,"Incongruent","BLUE","yellow",1,0.666491799999903
101,"Incongruent","GREEN","red",1,0.716724299999896
101,"Incongruent","RED","green",1,0.633822799999962
101,"Congruent","YELLOW","yellow",1,0.383647600000131
101,"Incongruent","BLUE","yellow",1,0.533827799999926
101,"Incongruent","GREEN","red",1,0.550464299999931
101,"Incongruent","GREEN","red",1,0.567118000000164
101,"Incongruent","YELLOW","blue",1,0.800688300000047
101,"Incongruent","RED","green",1,0.553413999999975
101,"Congruent","RED","red",1,1.00372979999997
101,"Incongruent","RED","green",1,0.600480000000061
101,"Incongruent","GREEN","red",1,0.80066039999997
101,"Incongruent","YELLOW","blue",1,0.614006600000039
101,"Incongruent","RED","green",1,0.817301699999916
101,"Incongruent","BLUE","yellow",1,0.599722000000156
101,"Congruent","BLUE","blue",1,0.717247700000144
101,"Congruent","YELLOW","yellow",1,0.517116299999998
101,"Incongruent","GREEN","red",1,0.650548200000003
101,"Incongruent","BLUE","yellow",1,0.520299099999875
101,"Incongruent","BLUE","yellow",1,0.568090999999868
101,"Incongruent","RED","green",1,0.653540099999873
101,"Incongruent","GREEN","red",0,0.686818399999993
101,"Incongruent","RED","green",1,0.717245300000059
101,"Incongruent","GREEN","red",1,0.617175799999814
101,"Incongruent","BLUE","yellow",1,0.550447900000108
101,"Incongruent","BLUE","yellow",1,0.550424799999973
101,"Congruent","YELLOW","yellow",1,0.484764300000052
101,"Incongruent","RED","green",1,0.597328199999993
101,"Incongruent","YELLOW","blue",1,0.467545499999915
101,"Congruent","RED","red",1,0.538982400000123
101,"Incongruent","RED","green",1,0.586770800000068
101,"Incongruent","BLUE","yellow",1,0.518406900000173
101,"Incongruent","YELLOW","blue",1,0.569851599999993
101,"Incongruent","YELLOW","blue",1,0.451212899999973
101,"Incongruent","BLUE","yellow",1,0.385956400000168
101,"Incongruent","YELLOW","blue",1,0.600509999999986
101,"Incongruent","RED","green",1,0.653352400000131
101,"Incongruent","GREEN","red",1,0.589676400000144
101,"Congruent","GREEN","green",1,0.669519499999979
101,"Incongruent","GREEN","red",1,0.617189199999984
101,"Congruent","RED","red",1,0.550454899999977
101,"Incongruent","RED","green",1,0.600530000000163
101,"Congruent","YELLOW","yellow",1,0.48374079999985
101,"Congruent","BLUE","blue",1,0.383653500000037
101,"Incongruent","GREEN","red",1,0.46704120000004
101,"Incongruent","RED","green",1,0.683895900000152
101,"Congruent","GREEN","green",1,0.535775000000058
101,"Incongruent","RED","green",1,0.517131000000063
101,"Congruent","BLUE","blue",1,0.667210399999931
101,"Incongruent","YELLOW","blue",1,0.60322989999986
101,"Incongruent","BLUE","yellow",1,0.653428399999939
101,"Incongruent","BLUE","yellow",1,0.502566200000047
101,"Incongruent","GREEN","red",1,0.500695199999882
101,"Incongruent","RED","green",1,0.465677800000094
101,"Incongruent","GREEN","red",1,0.767295599999898
101,"Incongruent","YELLOW","blue",1,0.60141190000013
101,"Incongruent","BLUE","yellow",1,0.386215499999935
101,"Incongruent","BLUE","yellow",1,0.517105899999933
101,"Incongruent","GREEN","red",0,0.567133100000092
101,"Incongruent","YELLOW","blue",1,0.583789100000104
101,"Incongruent","YELLOW","blue",1,0.651725299999953
101,"Congruent","GREEN","green",1,0.483711800000037
101,"Congruent","BLUE","blue",1,0.37008579999997
101,"Congruent","GREEN","green",1,0.683935699999893
101,"Incongruent","RED","green",0,0.686109900000019
101,"Congruent","YELLOW","yellow",1,0.550443400000177
101,"Incongruent","BLUE","yellow",0,0.717258000000129
101,"Incongruent","BLUE","yellow",1,0.952882099999897
101,"Incongruent","GREEN","red",0,0.917417999999998
101,"Incongruent","GREEN","red",1,1.58652659999984
101,"Incongruent","YELLOW","blue",1,0.919487500000059
101,"Congruent","YELLOW","yellow",1,0.653639999999996
101,"Incongruent","YELLOW","blue",1,0.600478000000066
101,"Incongruent","BLUE","yellow",1,0.867417800000112
101,"Incongruent","RED","green",1,0.950831600000129
101,"Incongruent","YELLOW","blue",1,0.567120899999964
101,"Incongruent","BLUE","yellow",1,0.767272299999831
101,"Incongruent","RED","green",1,0.652629200000092
101,"Incongruent","RED","green",1,0.435657100000071
101,"Incongruent","BLUE","yellow",1,0.550513099999989
101,"Incongruent","GREEN","red",1,0.518534799999998
101,"Incongruent","BLUE","yellow",1,0.733634199999869
101,"Incongruent","BLUE","yellow",1,0.513906099999986
101,"Incongruent","GREEN","red",0,0.683904299999995
101,"Incongruent","GREEN","red",1,0.800634200000104
101,"Incongruent","YELLOW","blue",1,0.818247700000029
101,"Incongruent","YELLOW","blue",1,0.58382749999987
101,"Incongruent","RED","green",1,0.984130300000061
101,"Incongruent","GREEN","red",1,0.538315500000181
101,"Incongruent","GREEN","red",1,0.43368200000009
101,"Congruent","RED","red",1,0.600434200000109
101,"Congruent","RED","red",1,0.483716700000059
101,"Incongruent","BLUE","yellow",1,0.583808699999963
101,"Incongruent","RED","green",1,0.600485899999967
101,"Incongruent","RED","green",1,0.433683500000143
101,"Incongruent","YELLOW","blue",1,0.570356100000026
101,"Incongruent","RED","green",1,0.62027779999994
101,"Incongruent","YELLOW","blue",1,0.633884800000033
101,"Incongruent","GREEN","red",1,0.717252300000155
101,"Congruent","BLUE","blue",1,0.467030300000033
101,"Incongruent","YELLOW","blue",1,0.418205299999954
101,"Congruent","YELLOW","yellow",1,0.417019299999993
101,"Incongruent","BLUE","yellow",1,0.433697699999811
101,"Congruent","GREEN","green",1,0.533773799999835
101,"Congruent","YELLOW","yellow",1,0.582421000000068
101,"Congruent","GREEN","green",1,0.633848099999796
101,"Incongruent","GREEN","red",1,0.619648699999971
101,"Incongruent","BLUE","yellow",1,0.750628700000107
101,"Incongruent","RED","green",1,0.719796300000098
101,"Congruent","BLUE","blue",1,0.505623100000093
101,"Incongruent","BLUE","yellow",1,0.567137300000013
101,"Incongruent","GREEN","red",1,0.63385170000015
101,"Incongruent","YELLOW","blue",1,0.55045210000003
101,"Incongruent","GREEN","red",1,0.783960400000069
101,"Incongruent","YELLOW","blue",1,0.551818200000071
101,"Incongruent","RED","green",1,0.650531499999943
101,"Incongruent","YELLOW","blue",0,0.600513000000092
101,"Incongruent","BLUE","yellow",1,0.617124999999987
101,"Congruent","RED","red",1,1.11980230000017
101,"Incongruent","YELLOW","blue",1,0.400322299999971
101,"Incongruent","GREEN","red",1,0.882776700000022
101,"Incongruent","YELLOW","blue",1,0.580621100000144
101,"Congruent","RED","red",1,0.814261800000168
101,"Incongruent","RED","green",1,0.820213499999909
101,"Congruent","BLUE","blue",1,0.547309199999972
101,"Incongruent","YELLOW","blue",1,0.884065100000043
101,"Incongruent","BLUE","yellow",1,0.416733499999964
101,"Incongruent","YELLOW","blue",1,0.583740900000066
101,"Incongruent","GREEN","red",1,0.383655100000169
101,"Incongruent","GREEN","red",1,0.400948000000199
101,"Incongruent","BLUE","yellow",1,0.717238700000053
101,"Incongruent","RED","green",1,0.600470500000029
101,"Incongruent","BLUE","yellow",1,0.884093399999983
101,"Incongruent","RED","green",1,0.700547700000016
101,"Incongruent","BLUE","yellow",1,0.617174100000057
101,"Incongruent","YELLOW","blue",1,0.383639099999982
101,"Incongruent","RED","green",1,0.600443999999925
101,"Incongruent","GREEN","red",1,0.617160000000013
101,"Incongruent","GREEN","red",1,0.517130100000031
101,"Incongruent","RED","green",1,0.600483299999951
101,"Incongruent","RED","green",1,0.335576199999878
101,"Incongruent","YELLOW","blue",1,0.600528899999972
101,"Incongruent","YELLOW","blue",1,0.467038499999944
101,"Incongruent","RED","green",1,0.687056200000143
101,"Incongruent","RED","green",1,0.400292399999898
101,"Congruent","BLUE","blue",1,0.517074999999977
101,"Incongruent","RED","green",0,0.433690900000101
101,"Incongruent","YELLOW","blue",1,0.530641900000091
101,"Incongruent","GREEN","red",1,0.830612499999916
101,"Congruent","BLUE","blue",1,1.0508933000001
101,"Incongruent","BLUE","yellow",1,0.800578200000018
101,"Incongruent","GREEN","red",1,0.730472199999895
101,"Incongruent","GREEN","red",1,0.55322719999981
101,"Incongruent","RED","green",1,0.66718139999989
101,"Incongruent","BLUE","yellow",1,0.618453399999908
101,"Incongruent","YELLOW","blue",1,0.5703089000001
101,"Congruent","YELLOW","yellow",1,0.821126000000049
101,"Congruent","GREEN","green",1,0.602256699999998
101,"Incongruent","BLUE","yellow",1,0.583803999999873
101,"Incongruent","BLUE","yellow",1,0.4837164999999
101,"Incongruent","BLUE","yellow",1,0.533807300000035
101,"Incongruent","BLUE","yellow",1,0.366942699999981
101,"Congruent","RED","red",1,0.563952100000051
101,"Congruent","RED","red",1,0.419159099999888
101,"Incongruent","YELLOW","blue",0,0.550482000000102
101,"Incongruent","GREEN","red",1,1.16762030000018
101,"Incongruent","BLUE","yellow",1,0.717279599999983
101,"Incongruent","YELLOW","blue",1,0.953477000000021
101,"Incongruent","RED","green",1,0.98652009999978
101,"Incongruent","BLUE","yellow",1,0.867385100000092
101,"Incongruent","GREEN","red",1,0.719589300000052
101,"Incongruent","RED","green",1,0.633844100000033
101,"Incongruent","RED","green",1,0.667206999999962
101,"Incongruent","GREEN","red",1,0.656328700000131
101,"Congruent","YELLOW","yellow",1,0.500410299999885
101,"Incongruent","RED","green",0,0.586366300000009
101,"Incongruent","YELLOW","blue",1,1.13423160000002
101,"Congruent","GREEN","green",1,0.650536500000044
101,"Incongruent","YELLOW","blue",1,0.801726500000086
101,"Incongruent","GREEN","red",1,0.650524600000153
101,"Incongruent","GREEN","red",1,0.467526000000134
101,"Incongruent","BLUE","yellow",1,0.800649400000111
101,"Incongruent","YELLOW","blue",1,0.55045720000021
101,"Incongruent","GREEN","red",1,0.550454700000046
101,"Incongruent","RED","green",1,0.435876000000007
101,"Incongruent","BLUE","yellow",1,0.369637000000012
101,"Incongruent","YELLOW","blue",1,0.400319500000023
101,"Congruent","YELLOW","yellow",1,0.667209500000126
101,"Incongruent","YELLOW","blue",1,0.486251000000038
101,"Incongruent","YELLOW","blue",1,0.80374299999994
101,"Incongruent","GREEN","red",1,0.683951900000011
